2017-02-19 00:27:23,815 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@49b56640: startup date [Sun Feb 19 00:27:23 ICT 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-19 19:17:11,585 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-19 19:17:11,625 | INFO  | Recovering from the journal @1:1961666 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-19 19:17:11,628 | INFO  | Recovery replayed 25 operations from the journal in 0.033 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-19 19:17:11,641 | INFO  | PListStore:[G:\FIT\KT & TK Phan Mem\ActiveMQ\ActiveMQJava\apache-activemq-5.14.3\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2017-02-19 19:17:11,838 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:DESKTOP-O7CSMTO-58082-1487506631660-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-19 19:17:11,895 | INFO  | Listening for connections at: tcp://DESKTOP-O7CSMTO:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-19 19:17:11,895 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-19 19:17:11,899 | INFO  | Listening for connections at: amqp://DESKTOP-O7CSMTO:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-19 19:17:11,899 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-19 19:17:11,903 | INFO  | Listening for connections at: stomp://DESKTOP-O7CSMTO:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-19 19:17:11,904 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-19 19:17:11,908 | INFO  | Listening for connections at: mqtt://DESKTOP-O7CSMTO:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-19 19:17:11,908 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-19 19:17:12,045 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4c8b6ab7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2017-02-19 19:17:12,110 | INFO  | Listening for connections at ws://DESKTOP-O7CSMTO:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2017-02-19 19:17:12,111 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-19 19:17:12,113 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:DESKTOP-O7CSMTO-58082-1487506631660-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-19 19:17:12,113 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-19 19:17:12,927 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2017-02-19 19:17:13,110 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-19 19:17:13,110 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-19 19:17:13,180 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2017-02-19 19:17:13,572 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2017-02-19 19:17:13,788 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2017-02-20 06:34:58,821 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@306576a5: startup date [Mon Feb 20 06:34:58 ICT 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-20 06:35:00,222 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[E:\KT & TK Phan Mem\NguyenHongChuong_14027781_DHKTPM10A_ActiveMQ\ActiveMQJava\apache-activemq-5.14.3\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-20 06:35:01,454 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-20 06:35:01,551 | INFO  | Recovering from the journal @1:1989524 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-20 06:35:01,561 | INFO  | Recovery replayed 73 operations from the journal in 0.075 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-20 06:35:01,575 | INFO  | PListStore:[E:\KT & TK Phan Mem\NguyenHongChuong_14027781_DHKTPM10A_ActiveMQ\ActiveMQJava\apache-activemq-5.14.3\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2017-02-20 06:35:01,819 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:DESKTOP-O7CSMTO-50347-1487547301641-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-20 06:35:01,917 | INFO  | Listening for connections at: tcp://DESKTOP-O7CSMTO:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-20 06:35:01,917 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-20 06:35:01,921 | INFO  | Listening for connections at: amqp://DESKTOP-O7CSMTO:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-20 06:35:01,922 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-20 06:35:01,926 | INFO  | Listening for connections at: stomp://DESKTOP-O7CSMTO:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-20 06:35:01,927 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-20 06:35:01,930 | INFO  | Listening for connections at: mqtt://DESKTOP-O7CSMTO:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-20 06:35:01,931 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-20 06:35:02,132 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@258d33b8{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2017-02-20 06:35:02,234 | INFO  | Listening for connections at ws://DESKTOP-O7CSMTO:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2017-02-20 06:35:02,236 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-20 06:35:02,237 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:DESKTOP-O7CSMTO-50347-1487547301641-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-20 06:35:02,238 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-20 06:35:02,240 | WARN  | Store limit is 102400 mb (current store usage is 1 mb). The data directory: E:\KT & TK Phan Mem\NguyenHongChuong_14027781_DHKTPM10A_ActiveMQ\ActiveMQJava\apache-activemq-5.14.3\bin\win64\..\..\data\kahadb only has 7237 mb of usable space. - resetting to maximum available disk space: 7237 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-20 06:35:02,242 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: E:\KT & TK Phan Mem\NguyenHongChuong_14027781_DHKTPM10A_ActiveMQ\ActiveMQJava\apache-activemq-5.14.3\bin\win64\..\..\data only has 7235 mb of usable space. - resetting to maximum available disk space: 7235 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-20 06:35:03,213 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2017-02-20 06:35:03,395 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-20 06:35:03,396 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-20 06:35:03,493 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2017-02-20 06:35:03,892 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2017-02-20 06:35:04,105 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
